dataset,origin,seed,model,gate,action,cal_MASE,persistence_MASE,diverged,MAE,RMSE,MSE,MASE,Bias,WAPE,teacher,student,policy,picked,MASE_NS,regret,rel_regret
AAPL,0,2024,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,0.8985615390080337,1.7727738299313769,False,0.0354448289404947,0.0595795006799441,0.0035497169012714,1.2351650148116222,0.002260093489995,100.26392652766802,QELM-NISQ,N-HiTS,HardRejectSR,,1.2351650148116222,0.0,0.0
AAPL,0,2024,N-HiTS_LegacyPersist[QELM-NISQ],1.0,,0.8976203579477819,1.7727738299313769,False,0.0354595263658239,0.0595416676864661,0.0035452101908855,1.23567718389572,0.0026074179303599,100.30550160695046,QELM-NISQ,N-HiTS,LegacyPersist,,1.2351650148116222,0.00051216908409768,0.00041465640457424396
AAPL,0,2024,DLinear_NaiveKD[ClassicalELM],1.0,,0.908381462962112,1.7727738299313769,False,0.0358544464634421,0.0597692361226262,0.0035723615866822,1.2494391769086608,0.0017625019160644,101.42262477654916,ClassicalELM,DLinear,NaiveKD,,1.2564764979574956,-0.00703732104883481,-0.00560083778747517
AAPL,0,2024,DLinear_SoftSR[ClassicalELM],1.0,accept,0.9083814632881188,1.7727738299313769,False,0.0358544464760065,0.0597692361436243,0.0035723615891923,1.2494391773464972,0.0017625019445371,101.42262481209036,ClassicalELM,DLinear,SoftSR,,1.2564764979574956,-0.007037320610998377,-0.005600837439011483
AAPL,0,2024,DLinear_HardRejectSR[ClassicalELM],1.0,,0.9083814632881188,1.7727738299313769,False,0.0358544464760065,0.0597692361436243,0.0035723615891923,1.2494391773464972,0.0017625019445371,101.42262481209036,ClassicalELM,DLinear,HardRejectSR,,1.2564764979574956,-0.007037320610998377,-0.005600837439011483
AAPL,0,2024,DLinear_LegacyPersist[ClassicalELM],1.0,,0.9083814632881188,1.7727738299313769,False,0.0358544464760065,0.0597692361436243,0.0035723615891923,1.2494391773464972,0.0017625019445371,101.42262481209036,ClassicalELM,DLinear,LegacyPersist,,1.2564764979574956,-0.007037320610998377,-0.005600837439011483
AAPL,0,2024,PatchTST_NaiveKD[ClassicalELM],1.0,,0.9006396768866582,1.7727738299313769,False,0.0355291137214744,0.0594985650478808,0.0035400792427569,1.2381021318991916,0.001757194813987,100.50234559584096,ClassicalELM,PatchTST,NaiveKD,,1.2397134626690718,-0.0016113307698801815,-0.0012997606450211704
AAPL,0,2024,PatchTST_SoftSR[ClassicalELM],1.0,accept,0.9006390712363792,1.7727738299313769,False,0.0355290940570985,0.059498554013121,0.0035400779296522,1.2381014466441125,0.0017571127585706,100.5022899705892,ClassicalELM,PatchTST,SoftSR,,1.2397134626690718,-0.0016120160249593063,-0.001300313397814263
AAPL,0,2024,PatchTST_HardRejectSR[ClassicalELM],0.0,,0.9030981598101884,1.7727738299313769,False,0.0355753531654515,0.0595742340275078,0.0035490893599642,1.2397134626690718,0.0018906211917347,100.63314459677257,ClassicalELM,PatchTST,HardRejectSR,,1.2397134626690718,0.0,0.0
AAPL,0,2024,PatchTST_LegacyPersist[ClassicalELM],1.0,,0.9040175160456132,1.7727738299313769,False,0.0355387757310803,0.0594922519756451,0.0035393280451336,1.2384388291437494,0.0018072145695597,100.52967683287048,ClassicalELM,PatchTST,LegacyPersist,,1.2397134626690718,-0.0012746335253224217,-0.0010281678498337574
AAPL,0,2024,N-HiTS_NaiveKD[ClassicalELM],1.0,,0.8979872779587585,1.7727738299313769,False,0.0354357917315121,0.0595508988917849,0.0035463095588195,1.2348500903303776,0.0022720296121776,100.23836268423769,ClassicalELM,N-HiTS,NaiveKD,,1.2351650148116222,-0.00031492448124459393,-0.0002549655126789871
AAPL,0,2024,N-HiTS_SoftSR[ClassicalELM],1.0,accept,0.8979872777600826,1.7727738299313769,False,0.0354357917441943,0.0595508988939908,0.0035463095590823,1.2348500907723223,0.0022720295839847,100.23836272011232,ClassicalELM,N-HiTS,SoftSR,,1.2351650148116222,-0.0003149240392998909,-0.00025496515487683294
AAPL,0,2024,N-HiTS_HardRejectSR[ClassicalELM],0.0,,0.8985615390080337,1.7727738299313769,False,0.0354448289404947,0.0595795006799441,0.0035497169012714,1.2351650148116222,0.002260093489995,100.26392652766802,ClassicalELM,N-HiTS,HardRejectSR,,1.2351650148116222,0.0,0.0
AAPL,0,2024,N-HiTS_LegacyPersist[ClassicalELM],1.0,,0.8976693857331971,1.7727738299313769,False,0.0354626472199531,0.0595410867910072,0.0035451410162542,1.2357859379778224,0.0025407330916615,100.31432966730416,ClassicalELM,N-HiTS,LegacyPersist,,1.2351650148116222,0.0006209231662002157,0.0005027046254988967
AAPL,1,42,DLinear_NaiveKD[QELM],1.0,,1.18451189094872,1.3080004344449487,False,0.0271386763431879,0.0363377303726693,0.0013204306486368,0.9217660421620524,0.0004728521732477,102.63532934600364,QELM,DLinear,NaiveKD,,0.9322578854665756,-0.01049184330452324,-0.011254228543502522
AAPL,1,42,DLinear_SoftSR[QELM],1.0,accept,1.1845118909265004,1.3080004344449487,False,0.0271386763535928,0.0363377303808844,0.0013204306492338,0.9217660425154556,0.0004728521848042,102.63532938535384,QELM,DLinear,SoftSR,,0.9322578854665756,-0.010491842951120045,-0.011254228164419436
AAPL,1,42,DLinear_HardRejectSR[QELM],1.0,,1.1845118909265004,1.3080004344449487,False,0.0271386763535928,0.0363377303808844,0.0013204306492338,0.9217660425154556,0.0004728521848042,102.63532938535384,QELM,DLinear,HardRejectSR,,0.9322578854665756,-0.010491842951120045,-0.011254228164419436
AAPL,1,42,DLinear_LegacyPersist[QELM],1.0,,1.1845118909265004,1.3080004344449487,False,0.0271386763535928,0.0363377303808844,0.0013204306492338,0.9217660425154556,0.0004728521848042,102.63532938535384,QELM,DLinear,LegacyPersist,,0.9322578854665756,-0.010491842951120045,-0.011254228164419436
AAPL,1,42,PatchTST_NaiveKD[QELM],1.0,,1.1762623786537736,1.3080004344449487,False,0.0268309766697318,0.0357364031385442,0.0012770905092805,0.9113150125469928,0.0007661799538513,101.47164483444304,QELM,PatchTST,NaiveKD,,0.912402125919186,-0.001087113372193249,-0.0011914849180103047
AAPL,1,42,PatchTST_SoftSR[QELM],1.0,accept,1.1762625319546998,1.3080004344449487,False,0.0268309771232778,0.0357364170550766,0.0012770915039343,0.9113150279516952,0.0007661852964951,101.47164654970118,QELM,PatchTST,SoftSR,,0.912402125919186,-0.0010870979674908465,-0.0011914680343337273
AAPL,1,42,PatchTST_HardRejectSR[QELM],1.0,,1.1762625319546998,1.3080004344449487,False,0.0268309771232778,0.0357364170550766,0.0012770915039343,0.9113150279516952,0.0007661852964951,101.47164654970118,QELM,PatchTST,HardRejectSR,,0.912402125919186,-0.0010870979674908465,-0.0011914680343337273
AAPL,1,42,PatchTST_LegacyPersist[QELM],1.0,,1.1762625319546998,1.3080004344449487,False,0.0268309771232778,0.0357364170550766,0.0012770915039343,0.9113150279516952,0.0007661852964951,101.47164654970118,QELM,PatchTST,LegacyPersist,,0.912402125919186,-0.0010870979674908465,-0.0011914680343337273
AAPL,1,42,N-HiTS_NaiveKD[QELM],1.0,,1.1749744960165196,1.3080004344449487,False,0.0266112704734614,0.0355431463634616,0.0012633152534144,0.9038526843032076,0.0001241391442582,100.64074145771156,QELM,N-HiTS,NaiveKD,,0.9041006972063712,-0.0002480129031635636,-0.0002743199998959318
AAPL,1,42,N-HiTS_SoftSR[QELM],1.0,accept,1.1749744961609996,1.3080004344449487,False,0.0266112704739311,0.0355431463705772,0.0012633152539202,0.9038526843191615,0.0001241391429551,100.64074145948796,QELM,N-HiTS,SoftSR,,0.9041006972063712,-0.00024801288720965875,-0.00027431998224977254
AAPL,1,42,N-HiTS_HardRejectSR[QELM],0.0,,1.1751314512728033,1.3080004344449487,False,0.0266185724802614,0.0355547128957402,0.0012641376090985,0.9041006972063712,0.0001281242672783,100.6683568013388,QELM,N-HiTS,HardRejectSR,,0.9041006972063712,0.0,0.0
AAPL,1,42,N-HiTS_LegacyPersist[QELM],1.0,,1.1747906640292756,1.3080004344449487,False,0.0265847351133599,0.0355059193497724,0.0012606703088725,0.9029514099172086,-8.130870413559781e-05,100.54038780048508,QELM,N-HiTS,LegacyPersist,,0.9041006972063712,-0.0011492872891626371,-0.001271193897664144
AAPL,1,42,DLinear_NaiveKD[QELM-NISQ],1.0,,1.1845813512246008,1.3080004344449487,False,0.0271371086742189,0.0363363384429839,0.001320329491443,0.9217127962335212,0.0004742344522028,102.62940060361004,QELM-NISQ,DLinear,NaiveKD,,0.9322578854665756,-0.010545089233054417,-0.011311343564315167
AAPL,1,42,DLinear_SoftSR[QELM-NISQ],1.0,accept,1.1845589529351916,1.3080004344449487,False,0.0271379613673099,0.0363368839768652,0.0013203691371481,0.9217417579826392,0.000474275642518,102.63262539007778,QELM-NISQ,DLinear,SoftSR,,0.9322578854665756,-0.010516127483936377,-0.011280277322270408
AAPL,1,42,DLinear_HardRejectSR[QELM-NISQ],1.0,,1.184552282654605,1.3080004344449487,False,0.0271378724349405,0.0363373906293818,0.0013204059577522,0.9217387373917636,0.0004731625230373,102.63228905816148,QELM-NISQ,DLinear,HardRejectSR,,0.9322578854665756,-0.010519148074812024,-0.011283517403070728
AAPL,1,42,DLinear_LegacyPersist[QELM-NISQ],1.0,,1.1845356533541738,1.3080004344449487,False,0.0271376507229825,0.0363374001391732,0.0013204066488743,0.9217312069377556,0.0004755780120771,102.63145056922622,QELM-NISQ,DLinear,LegacyPersist,,0.9322578854665756,-0.010526678528820055,-0.011291595054250115
AAPL,1,42,PatchTST_NaiveKD[QELM-NISQ],1.0,,1.1762681171576692,1.3080004344449487,False,0.0268305720325136,0.0357356635781506,0.0012770376513707,0.911301269030454,0.000769733801277,101.4701145433694,QELM-NISQ,PatchTST,NaiveKD,,0.912402125919186,-0.0011008568887319603,-0.0012065479216446567
AAPL,1,42,PatchTST_SoftSR[QELM-NISQ],1.0,accept,1.1762607156703333,1.3080004344449487,False,0.0268299686553333,0.0357356739852348,0.0012770383951789,0.9112807753045123,0.000765742843663,101.46783264078746,QELM-NISQ,PatchTST,SoftSR,,0.912402125919186,-0.0011213506146736663,-0.0012290092085701556
AAPL,1,42,PatchTST_HardRejectSR[QELM-NISQ],1.0,,1.176263616605855,1.3080004344449487,False,0.02682994166733,0.0357352687685011,0.001277009433957,0.9112798586560849,0.0007642250123688,101.46773057528604,QELM-NISQ,PatchTST,HardRejectSR,,0.912402125919186,-0.001122267263101162,-0.001230013862550518
AAPL,1,42,PatchTST_LegacyPersist[QELM-NISQ],1.0,,1.1762661237434788,1.3080004344449487,False,0.0268300396841504,0.0357354974341658,0.0012770257768672,0.9112831878006404,0.0007649136344033,101.46810126354347,QELM-NISQ,PatchTST,LegacyPersist,,0.912402125919186,-0.001118938118545576,-0.0012263650935910725
AAPL,1,42,N-HiTS_NaiveKD[QELM-NISQ],1.0,,1.1749631019705702,1.3080004344449487,False,0.0266109235110312,0.0355428534491533,0.0012632944313079,0.9038408997127596,0.0001223097667758,100.63942928600362,QELM-NISQ,N-HiTS,NaiveKD,,0.9041006972063712,-0.0002597974936116021,-0.000287354599343153
AAPL,1,42,N-HiTS_SoftSR[QELM-NISQ],1.0,accept,1.1749605625424673,1.3080004344449487,False,0.0266113693404896,0.0355429854466039,0.0012633038144575,0.9038560423251022,0.0001264198341071,100.64111536135664,QELM-NISQ,N-HiTS,SoftSR,,0.9041006972063712,-0.000244654881269013,-0.0002706057876351441
AAPL,1,42,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,1.1751314512728033,1.3080004344449487,False,0.0266185724802614,0.0355547128957402,0.0012641376090985,0.9041006972063712,0.0001281242672783,100.6683568013388,QELM-NISQ,N-HiTS,HardRejectSR,,0.9041006972063712,0.0,0.0
AAPL,1,42,N-HiTS_LegacyPersist[QELM-NISQ],1.0,,1.1747814468486348,1.3080004344449487,False,0.026584433059046,0.0355049977849894,0.0012606048677121,0.902941150632415,-7.842879185349018e-05,100.53924546606888,QELM-NISQ,N-HiTS,LegacyPersist,,0.9041006972063712,-0.0011595465739562272,-0.0012825414000223335
AAPL,1,42,DLinear_NaiveKD[ClassicalELM],1.0,,1.187596964532548,1.3080004344449487,False,0.0272407384332757,0.0364633326230733,0.0013295746259808,0.9252325844371906,0.0004823750951664,103.02131634468516,ClassicalELM,DLinear,NaiveKD,,0.9322578854665756,-0.007025301029385034,-0.0075357914788449516
AAPL,1,42,DLinear_SoftSR[ClassicalELM],1.0,accept,1.187596965095564,1.3080004344449487,False,0.0272407384376017,0.0364633326340767,0.0013295746267833,0.9252325845841244,0.0004823750873671,103.02131636104568,ClassicalELM,DLinear,SoftSR,,0.9322578854665756,-0.007025300882451235,-0.007535791321234273
AAPL,1,42,DLinear_HardRejectSR[ClassicalELM],1.0,,1.187596965095564,1.3080004344449487,False,0.0272407384376017,0.0364633326340767,0.0013295746267833,0.9252325845841244,0.0004823750873671,103.02131636104568,ClassicalELM,DLinear,HardRejectSR,,0.9322578854665756,-0.007025300882451235,-0.007535791321234273
AAPL,1,42,DLinear_LegacyPersist[ClassicalELM],1.0,,1.187596965095564,1.3080004344449487,False,0.0272407384376017,0.0364633326340767,0.0013295746267833,0.9252325845841244,0.0004823750873671,103.02131636104568,ClassicalELM,DLinear,LegacyPersist,,0.9322578854665756,-0.007025300882451235,-0.007535791321234273
AAPL,1,42,PatchTST_NaiveKD[ClassicalELM],1.0,,1.1771072665922844,1.3080004344449487,False,0.026852557670756,0.0357749888620979,0.0012798498280832,0.9120480119626024,0.0007281932922943,101.55326167970571,ClassicalELM,PatchTST,NaiveKD,,0.912402125919186,-0.00035411395658357936,-0.0003881117179849099
AAPL,1,42,PatchTST_SoftSR[ClassicalELM],1.0,accept,1.177107367663511,1.3080004344449487,False,0.0268525577977591,0.0357749910838031,0.0012798499870461,0.912048016276264,0.0007282005624899,101.5532621600164,ClassicalELM,PatchTST,SoftSR,,0.912402125919186,-0.0003541096429220403,-0.0003881069901774919
AAPL,1,42,PatchTST_HardRejectSR[ClassicalELM],0.0,,1.1807236590090586,1.3080004344449487,False,0.0268629835094361,0.0358836540614216,0.0012876366287997,0.912402125919186,-0.0002639348482294,101.59269099354192,ClassicalELM,PatchTST,HardRejectSR,,0.912402125919186,0.0,0.0
AAPL,1,42,PatchTST_LegacyPersist[ClassicalELM],1.0,,1.1773602730800468,1.3080004344449487,False,0.026800430162914,0.0358036484196487,0.0012819012401578,0.9102774994297244,0.0001355394234702,101.35612148511042,ClassicalELM,PatchTST,LegacyPersist,,0.912402125919186,-0.0021246264894616562,-0.00232860756140965
AAPL,1,42,N-HiTS_NaiveKD[ClassicalELM],1.0,,1.174965110661351,1.3080004344449487,False,0.0266134684121439,0.0355511952467167,0.0012638874834701,0.9039273373634624,0.0001207452993036,100.64905380713154,ClassicalELM,N-HiTS,NaiveKD,,0.9041006972063712,-0.00017335984290878237,-0.00019174837874194343
AAPL,1,42,N-HiTS_SoftSR[ClassicalELM],1.0,accept,1.174965110836451,1.3080004344449487,False,0.0266134684054905,0.0355511952382772,0.0012638874828701,0.903927337137479,0.0001207452918405,100.64905378196912,ClassicalELM,N-HiTS,SoftSR,,0.9041006972063712,-0.00017336006889223654,-0.00019174862869579797
AAPL,1,42,N-HiTS_HardRejectSR[ClassicalELM],0.0,,1.1751314512728033,1.3080004344449487,False,0.0266185724802614,0.0355547128957402,0.0012641376090985,0.9041006972063712,0.0001281242672783,100.6683568013388,ClassicalELM,N-HiTS,HardRejectSR,,0.9041006972063712,0.0,0.0
AAPL,1,42,N-HiTS_LegacyPersist[ClassicalELM],1.0,,1.1747103948785855,1.3080004344449487,False,0.0265890372697992,0.035513166090704,0.0012611849657859,0.9030975328033672,-7.330318509679366e-05,100.55665805764352,ClassicalELM,N-HiTS,LegacyPersist,,0.9041006972063712,-0.0010031644030039644,-0.0011095715400991231
AAPL,1,123,DLinear_NaiveKD[QELM],1.0,,1.1842708844618255,1.3080004344449487,False,0.0271330080018107,0.0363046192778934,0.0013180253809127,0.9215735167591612,0.0004890238719706,102.61389233571104,QELM,DLinear,NaiveKD,,0.9313913297163884,-0.009817812957227168,-0.010541018199317706
AAPL,1,123,DLinear_SoftSR[QELM],1.0,accept,1.1842708849767942,1.3080004344449487,False,0.0271330080088396,0.0363046192829579,0.0013180253812805,0.9215735169978992,0.0004890238859436,102.61389236229364,QELM,DLinear,SoftSR,,0.9313913297163884,-0.009817812718489138,-0.010541017942993622
AAPL,1,123,DLinear_HardRejectSR[QELM],1.0,,1.1842708849767942,1.3080004344449487,False,0.0271330080088396,0.0363046192829579,0.0013180253812805,0.9215735169978992,0.0004890238859436,102.61389236229364,QELM,DLinear,HardRejectSR,,0.9313913297163884,-0.009817812718489138,-0.010541017942993622
AAPL,1,123,DLinear_LegacyPersist[QELM],1.0,,1.1842708849767942,1.3080004344449487,False,0.0271330080088396,0.0363046192829579,0.0013180253812805,0.9215735169978992,0.0004890238859436,102.61389236229364,QELM,DLinear,LegacyPersist,,0.9313913297163884,-0.009817812718489138,-0.010541017942993622
AAPL,1,123,PatchTST_NaiveKD[QELM],1.0,,1.1769257061489984,1.3080004344449487,False,0.026754875699256,0.035707008123278,0.0012749904291158,0.9087302405605808,8.838696144123105e-05,101.18383978199456,QELM,PatchTST,NaiveKD,,0.9107192859619714,-0.0019890454013905545,-0.0021840378611171856
AAPL,1,123,PatchTST_SoftSR[QELM],1.0,accept,1.17692568824386,1.3080004344449487,False,0.0267548942551493,0.0357070077028624,0.0012749903990922,0.908730870812112,8.855579529744167e-05,101.18390995823287,QELM,PatchTST,SoftSR,,0.9107192859619714,-0.0019884151498593683,-0.0021833458240198044
AAPL,1,123,PatchTST_HardRejectSR[QELM],1.0,,1.17692568824386,1.3080004344449487,False,0.0267548942551493,0.0357070077028624,0.0012749903990922,0.908730870812112,8.855579529744167e-05,101.18390995823287,QELM,PatchTST,HardRejectSR,,0.9107192859619714,-0.0019884151498593683,-0.0021833458240198044
AAPL,1,123,PatchTST_LegacyPersist[QELM],1.0,,1.17692568824386,1.3080004344449487,False,0.0267548942551493,0.0357070077028624,0.0012749903990922,0.908730870812112,8.855579529744167e-05,101.18390995823287,QELM,PatchTST,LegacyPersist,,0.9107192859619714,-0.0019884151498593683,-0.0021833458240198044
AAPL,1,123,N-HiTS_NaiveKD[QELM],1.0,,1.1734567571658512,1.3080004344449487,False,0.0266058399229684,0.0355412979099101,0.0012631838571209,0.9036682354755884,-3.74295126568568e-05,100.62020374499023,QELM,N-HiTS,NaiveKD,,0.9042266300610776,-0.0005583945854892303,-0.0006175383105577332
AAPL,1,123,N-HiTS_SoftSR[QELM],1.0,accept,1.1734567570564454,1.3080004344449487,False,0.0266058399245797,0.0355412979148922,0.0012631838574751,0.9036682355303152,-3.742952172123781e-05,100.62020375108386,QELM,N-HiTS,SoftSR,,0.9042266300610776,-0.0005583945307624516,-0.0006175382500344342
AAPL,1,123,N-HiTS_HardRejectSR[QELM],0.0,,1.1737012830119111,1.3080004344449487,False,0.0266222802009069,0.0355599824781984,0.0012645123538497,0.9042266300610776,1.1516310741420035e-05,100.68237897120304,QELM,N-HiTS,HardRejectSR,,0.9042266300610776,0.0,0.0
AAPL,1,123,N-HiTS_LegacyPersist[QELM],1.0,,1.1758693259224644,1.3080004344449487,False,0.0266357834243716,0.0355286646812603,0.0012622860140334,0.9046852674939472,0.0001354776040617,100.73344659771548,QELM,N-HiTS,LegacyPersist,,0.9042266300610776,0.0004586374328695575,0.0005072151356995292
AAPL,1,123,DLinear_NaiveKD[QELM-NISQ],1.0,,1.184298113665598,1.3080004344449487,False,0.0271318153489952,0.0363024253670316,0.0013178660875289,0.9215330082667234,0.0004890087808454,102.6093818609566,QELM-NISQ,DLinear,NaiveKD,,0.9313913297163884,-0.00985832144966503,-0.010584510651035287
AAPL,1,123,DLinear_SoftSR[QELM-NISQ],1.0,accept,1.1843054027269886,1.3080004344449487,False,0.0271322937942174,0.0363044356809112,0.0013180120501094,0.9215492586745646,0.0004883739850839,102.611191285349,QELM-NISQ,DLinear,SoftSR,,0.9313913297163884,-0.009842071041823774,-0.010567063196541368
AAPL,1,123,DLinear_HardRejectSR[QELM-NISQ],1.0,,1.1842922627757426,1.3080004344449487,False,0.0271327369900106,0.0363041470848029,0.001317991095555,0.9215643118343804,0.0004880741389751,102.6128674004853,QELM-NISQ,DLinear,HardRejectSR,,0.9313913297163884,-0.009827017882008016,-0.0105509011824282
AAPL,1,123,DLinear_LegacyPersist[QELM-NISQ],1.0,,1.184269182406481,1.3080004344449487,False,0.0271332985927599,0.0363032844216215,0.0013179284597971,0.9215833866903894,0.0004907330525894,102.61499131700988,QELM-NISQ,DLinear,LegacyPersist,,0.9313913297163884,-0.009807943025998966,-0.01053042122368212
AAPL,1,123,PatchTST_NaiveKD[QELM-NISQ],1.0,,1.1769474841084795,1.3080004344449487,False,0.0267553804223103,0.0357073231797054,0.0012750129286599,0.9087473834958592,8.696119867300696e-05,101.18574858610296,QELM-NISQ,PatchTST,NaiveKD,,0.9107192859619714,-0.0019719024661122297,-0.0021652143492595036
AAPL,1,123,PatchTST_SoftSR[QELM-NISQ],1.0,accept,1.1769368044203292,1.3080004344449487,False,0.026755154583807,0.0357065826515023,0.0012749600446485,0.9087397128836044,9.03422009373253e-05,101.18489449105164,QELM-NISQ,PatchTST,SoftSR,,0.9107192859619714,-0.0019795730783669363,-0.0021736369360795516
AAPL,1,123,PatchTST_HardRejectSR[QELM-NISQ],1.0,,1.176936385183204,1.3080004344449487,False,0.0267553548849067,0.0357073379664475,0.0012750139846501,0.9087465161171004,8.531073380951788e-05,101.18565200660171,QELM-NISQ,PatchTST,HardRejectSR,,0.9107192859619714,-0.0019727698448709363,-0.0021661667599222364
AAPL,1,123,PatchTST_LegacyPersist[QELM-NISQ],1.0,,1.176931387612274,1.3080004344449487,False,0.0267561478908047,0.0357070504023,0.0012749934484323,0.9087734505887296,9.86509251720766e-05,101.18865106302168,QELM-NISQ,PatchTST,LegacyPersist,,0.9107192859619714,-0.0019458353732417777,-0.0021365918161999143
AAPL,1,123,N-HiTS_NaiveKD[QELM-NISQ],1.0,,1.1734680118213334,1.3080004344449487,False,0.0266070661031359,0.0355420761257204,0.0012632391753265,0.903709882725647,-3.407868973541262e-05,100.62484101630488,QELM-NISQ,N-HiTS,NaiveKD,,0.9042266300610776,-0.0005167473354306118,-0.0005714798903851207
AAPL,1,123,N-HiTS_SoftSR[QELM-NISQ],1.0,accept,1.1734745078039253,1.3080004344449487,False,0.0266055809926002,0.0355413979889922,0.0012631909710119,0.903659440897044,-3.7049843373741006e-05,100.61922450034024,QELM-NISQ,N-HiTS,SoftSR,,0.9042266300610776,-0.0005671891640336435,-0.0006272643883484516
AAPL,1,123,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,1.1737012830119111,1.3080004344449487,False,0.0266222802009069,0.0355599824781984,0.0012645123538497,0.9042266300610776,1.1516310741420035e-05,100.68237897120304,QELM-NISQ,N-HiTS,HardRejectSR,,0.9042266300610776,0.0,0.0
AAPL,1,123,N-HiTS_LegacyPersist[QELM-NISQ],1.0,,1.175856797998423,1.3080004344449487,False,0.0266354619075272,0.0355280028505044,0.0012622389865454,0.9046743471636636,0.0001356657035265,100.73223065826453,QELM-NISQ,N-HiTS,LegacyPersist,,0.9042266300610776,0.0004477171025859539,0.0004951381519870876
AAPL,1,123,DLinear_NaiveKD[ClassicalELM],1.0,,1.1865368661447917,1.3080004344449487,False,0.0272183587571916,0.036409810597361,0.0013256743077357,0.9244724579966828,0.0005311272115479,102.93667900288943,ClassicalELM,DLinear,NaiveKD,,0.9313913297163884,-0.0069188717197056215,-0.007428533527161392
AAPL,1,123,DLinear_SoftSR[ClassicalELM],1.0,accept,1.1865368658537148,1.3080004344449487,False,0.0272183587646379,0.0364098105926991,0.0013256743073962,0.924472458249595,0.0005311272387486,102.93667903105032,ClassicalELM,DLinear,SoftSR,,0.9313913297163884,-0.006918871466793375,-0.007428533255618982
AAPL,1,123,DLinear_HardRejectSR[ClassicalELM],1.0,,1.1865368658537148,1.3080004344449487,False,0.0272183587646379,0.0364098105926991,0.0013256743073962,0.924472458249595,0.0005311272387486,102.93667903105032,ClassicalELM,DLinear,HardRejectSR,,0.9313913297163884,-0.006918871466793375,-0.007428533255618982
AAPL,1,123,DLinear_LegacyPersist[ClassicalELM],1.0,,1.1865368658537148,1.3080004344449487,False,0.0272183587646379,0.0364098105926991,0.0013256743073962,0.924472458249595,0.0005311272387486,102.93667903105032,ClassicalELM,DLinear,LegacyPersist,,0.9313913297163884,-0.006918871466793375,-0.007428533255618982
AAPL,1,123,PatchTST_NaiveKD[ClassicalELM],1.0,,1.1778277582940324,1.3080004344449487,False,0.0267865100427022,0.0357445345412236,0.0012776717495687,0.9098047020850124,9.623936938996986e-05,101.30347720340676,ClassicalELM,PatchTST,NaiveKD,,0.9107192859619714,-0.0009145838769589743,-0.0010042434491687752
AAPL,1,123,PatchTST_SoftSR[ClassicalELM],1.0,accept,1.1778265665170278,1.3080004344449487,False,0.026786531108842,0.0357445454389567,0.0012776725286376,0.9098054175971508,9.636982296774758e-05,101.3035568731067,ClassicalELM,PatchTST,SoftSR,,0.9107192859619714,-0.000913868364820547,-0.001003457793095102
AAPL,1,123,PatchTST_HardRejectSR[ClassicalELM],0.0,,1.1798342364596692,1.3080004344449487,False,0.0268134372614217,0.0358155754962552,0.0012827554481279,0.9107192859619714,-0.0003382112256833,101.40531282452172,ClassicalELM,PatchTST,HardRejectSR,,0.9107192859619714,0.0,0.0
AAPL,1,123,PatchTST_LegacyPersist[ClassicalELM],1.0,,1.1797554475322332,1.3080004344449487,False,0.0267777192780308,0.0357474022516798,0.0012778767677434,0.9095061234713664,6.840531620454122e-05,101.27023155001368,ClassicalELM,PatchTST,LegacyPersist,,0.9107192859619714,-0.001213162490604991,-0.001332092675871639
AAPL,1,123,N-HiTS_NaiveKD[ClassicalELM],1.0,,1.1735650888281262,1.3080004344449487,False,0.0266082573411987,0.0355462360708751,0.0012635348988063,0.9037503431659626,-1.947861026138402e-05,100.62934614062856,ClassicalELM,N-HiTS,NaiveKD,,0.9042266300610776,-0.0004762868951150301,-0.0005267339838054298
AAPL,1,123,N-HiTS_SoftSR[ClassicalELM],1.0,accept,1.1735650888124265,1.3080004344449487,False,0.0266082573426933,0.0355462360732605,0.0012635348989759,0.9037503432167272,-1.947860950284797e-05,100.629346146281,ClassicalELM,N-HiTS,SoftSR,,0.9042266300610776,-0.00047628684435041535,-0.0005267339276639571
AAPL,1,123,N-HiTS_HardRejectSR[ClassicalELM],0.0,,1.1737012830119111,1.3080004344449487,False,0.0266222802009069,0.0355599824781984,0.0012645123538497,0.9042266300610776,1.1516310741420035e-05,100.68237897120304,ClassicalELM,N-HiTS,HardRejectSR,,0.9042266300610776,0.0,0.0
AAPL,1,123,N-HiTS_LegacyPersist[ClassicalELM],1.0,,1.175874471204232,1.3080004344449487,False,0.0266379823839819,0.0355327029074218,0.0012625729759071,0.9047599552300472,0.0001512593152467,100.741762808166,ClassicalELM,N-HiTS,LegacyPersist,,0.9042266300610776,0.000533325168969534,0.0005898136056151206
AAPL,1,2024,DLinear_NaiveKD[QELM],1.0,,1.1845023013556233,1.3080004344449487,False,0.0271404039297213,0.0363352217959501,0.0013202483429608,0.9218247196959624,0.0004857885765282,102.64186287809594,QELM,DLinear,NaiveKD,,0.9323868266296091,-0.010562106933646787,-0.011328031061771517
AAPL,1,2024,DLinear_SoftSR[QELM],1.0,accept,1.1845023014818126,1.3080004344449487,False,0.0271404039370616,0.036335221799256,0.0013202483432011,0.9218247199452728,0.0004857885793285,102.64186290585576,QELM,DLinear,SoftSR,,0.9323868266296091,-0.010562106684336325,-0.011328030794382002
