dataset,teacher,seed,epoch,gate,r_global,distill_weight
ETTm2,QRC,42,0,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,1,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,2,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,3,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,4,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,5,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,6,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,7,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,8,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,9,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,10,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,11,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,12,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,13,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,14,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,15,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,16,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,17,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,18,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,19,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,20,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,21,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,22,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,23,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,24,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,25,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,26,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,27,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QRC,42,28,0.5450495139854293,0.5450495139854293,0.1635148541956288
ETTm2,QKRR,42,0,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,1,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,2,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,3,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,4,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,5,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,6,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,7,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,8,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,9,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,10,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,11,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,12,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,13,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,14,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,15,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,16,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,17,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,18,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,19,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,20,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,21,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,22,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,23,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,24,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QKRR,42,25,0.6764582385241689,0.6764582385241688,0.20293747155725061
ETTm2,QELM,123,0,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,1,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,2,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,3,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,4,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,5,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,6,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,7,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,8,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,9,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,10,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,11,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,12,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,13,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,14,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,15,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,16,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,17,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,18,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,19,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,20,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,21,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,22,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,23,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,24,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,25,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,26,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,27,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,28,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,29,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,30,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,31,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,32,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,33,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,34,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,35,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,36,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,37,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,38,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,39,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,40,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,41,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,42,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,43,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,QELM,123,44,0.28909871148587685,0.28909871148587674,0.08672961344576302
ETTm2,VQC,123,0,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,1,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,2,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,3,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,4,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,5,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,6,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,7,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,8,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,9,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,10,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,11,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,12,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,13,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,14,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,15,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,16,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,17,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,18,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,19,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,20,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,21,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,22,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,23,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,VQC,123,24,0.44576193128937047,0.44576193128937036,0.1337285793868111
ETTm2,QRC,123,0,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,1,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,2,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,3,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,4,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,5,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,6,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,7,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,8,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,9,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,10,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,11,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,12,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,13,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,14,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,15,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,16,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,17,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,18,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,19,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QRC,123,20,0.6946522672870308,0.6946522672870306,0.20839568018610916
ETTm2,QKRR,123,0,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,1,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,2,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,3,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,4,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,5,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,6,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,7,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,8,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,9,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,10,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,11,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,12,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,13,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,14,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,15,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,16,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,17,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,18,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,19,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,20,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,21,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,22,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,23,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,24,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,25,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QKRR,123,26,0.5229976308660969,0.5229976308660967,0.15689928925982902
ETTm2,QELM,2024,0,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,1,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,2,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,3,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,4,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,5,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,6,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,7,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,8,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,9,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,10,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,11,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,12,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,13,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,14,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,15,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,16,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,17,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,18,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,19,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,QELM,2024,20,0.26938657665602206,0.26938657665602217,0.08081597299680665
ETTm2,VQC,2024,0,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,1,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,2,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,3,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,4,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,5,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,6,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,7,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,8,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,9,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,10,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,11,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,12,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,13,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,14,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,15,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,16,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,17,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,18,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,19,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,20,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,21,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,22,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,23,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,24,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,25,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,26,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,VQC,2024,27,0.479233704370434,0.4792337043704341,0.14377011131113024
ETTm2,QRC,2024,0,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,1,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,2,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,3,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,4,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,5,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,6,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,7,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,8,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,9,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,10,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,11,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,12,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,13,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,14,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,15,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,16,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QRC,2024,17,0.7058376739902714,0.705837673990271,0.2117513021970813
ETTm2,QKRR,2024,0,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,1,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,2,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,3,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,4,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,5,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,6,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,7,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,8,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,9,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,10,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,11,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,12,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,13,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,14,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,15,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,16,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,17,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,18,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,19,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,20,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,21,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,22,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,23,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,24,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,25,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QKRR,2024,26,0.5721171533413559,0.5721171533413558,0.17163514600240673
ETTm2,QELM,7,0,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,1,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,2,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,3,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,4,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,5,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,6,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,7,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,8,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,9,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,10,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,11,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,12,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,13,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,14,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,15,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,16,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,17,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,18,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,19,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,20,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,21,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,22,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,23,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,24,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,25,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,26,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,27,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,28,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,QELM,7,29,0.23784166509171772,0.23784166509171767,0.0713524995275153
ETTm2,VQC,7,0,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,1,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,2,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,3,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,4,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,5,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,6,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,7,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,8,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,9,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,10,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,11,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,12,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,13,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,14,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,15,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,16,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,17,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,18,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,19,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,20,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,VQC,7,21,0.32644245263226546,0.32644245263226557,0.09793273578967966
ETTm2,QRC,7,0,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,1,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,2,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,3,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,4,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,5,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,6,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,7,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,8,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,9,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,10,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,11,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,12,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,13,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,14,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,15,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,16,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,17,0.7181908479628468,0.718190847962847,0.2154572543888541
ETTm2,QRC,7,18,0.7181908479628468,0.718190847962847,0.2154572543888541
