dataset,origin,seed,model,teacher,student,policy,picked,MASE,MAE,RMSE,cal_MASE,persistence_MASE,diverged
Energy,1,123,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],1.5163033197507991,1674.94140721639,2243.723568687125,1.4621836302002147,3.037919637369481,False
Energy,1,123,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],1.5163033197507991,1674.94140721639,2243.723568687125,1.4621836302002147,3.037919637369481,False
Energy,1,2024,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM],1.575729074276199,1740.5843795776368,2289.7756528443074,1.6997080231960833,3.037919637369481,False
Energy,1,2024,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,1.4693873726562208,1623.117038421631,2242.744461990084,1.2815305425645684,3.037919637369481,False
Energy,1,2024,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM],1.801426557755841,1989.8946960957844,2758.203483245723,1.5509487125474075,3.037919637369481,False
Energy,1,2024,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,1.4693873726562208,1623.117038421631,2242.744461990084,1.2815305425645684,3.037919637369481,False
Energy,1,2024,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,1,2024,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],1.859243928175436,2053.7610126241048,2744.5657001684904,1.7138775034474352,3.037919637369481,False
Energy,1,2024,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,1,2024,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],1.5842895621924495,1750.040479482015,2299.120463434317,1.7192986211803691,3.037919637369481,False
Energy,1,2024,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,1.4693873726562208,1623.117038421631,2242.744461990084,1.2815305425645684,3.037919637369481,False
Energy,1,2024,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM-NISQ],1.7340323283119,1915.44957417806,2603.12732356272,1.5321472881181024,3.037919637369481,False
Energy,1,2024,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,1.4693873726562208,1623.117038421631,2242.744461990084,1.2815305425645684,3.037919637369481,False
Energy,1,2024,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,1,2024,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM-NISQ],1.8701684590566248,2065.8284854634603,2764.918779041003,1.7289829810459985,3.037919637369481,False
Energy,1,2024,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,1,2024,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],1.412270868251028,1560.0249136352538,2104.0185428832624,1.4564777238506734,3.037919637369481,False
Energy,1,2024,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,1.4089392873338524,1556.3447773742676,2104.117099832074,1.4319883281571557,3.037919637369481,False
Energy,1,2024,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,1.4693873726562208,1623.117038421631,2242.744461990084,1.2815305425645684,3.037919637369481,False
Energy,1,2024,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],1.4356105315840595,1585.8064100138347,2174.49999864506,1.3128564873614186,3.037919637369481,False
Energy,1,2024,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],1.4356105315840595,1585.8064100138347,2174.49999864506,1.3128564873614186,3.037919637369481,False
Energy,1,2024,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,1,2024,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],1.530894701724854,1691.0593629964192,2262.9753853745665,1.45775071379922,3.037919637369481,False
Energy,1,2024,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NS,1.52333873644871,1682.7128805033367,2252.3711861492343,1.4517073970148977,3.037919637369481,False
Energy,2,42,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,1.517190718288364,1670.171107940674,2215.045661383674,1.3400050445039684,2.9720144835669924,False
Energy,2,42,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],1.5113932291957912,1663.7890501912434,2200.1677851299205,1.3369863989957314,2.9720144835669924,False
Energy,2,42,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],1.5113932291957912,1663.7890501912434,2200.1677851299205,1.3369863989957314,2.9720144835669924,False
Energy,2,42,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],1.5113932291957912,1663.7890501912434,2200.1677851299205,1.3369863989957314,2.9720144835669924,False
Energy,2,42,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],1.5282786954148293,1682.3771007792154,2179.446048173463,1.2988768343852586,2.9720144835669924,False
Energy,2,42,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,1.4527976991561795,1599.2852537027995,2102.757575793865,1.2762099782825054,2.9720144835669924,False
Energy,2,42,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,42,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],1.538527181847069,1693.6589559427898,2219.201080380051,1.3678482532750509,2.9720144835669924,False
Energy,2,42,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NS,1.519169813545846,1672.3497580464682,2192.188793162601,1.363835609174785,2.9720144835669924,False
Energy,2,123,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,1.5186853702159462,1671.8164676411943,2183.3969921677453,1.3737556762890908,2.9720144835669924,False
Energy,2,123,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,1.5186853702159462,1671.8164676411943,2183.3969921677453,1.3737556762890908,2.9720144835669924,False
Energy,2,123,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],1.515530832852551,1668.3438540140787,2202.5738632660878,1.5662400654842128,2.9720144835669924,False
Energy,2,123,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,1.5195016846968554,1672.7150922139483,2216.381824527062,1.341669510273807,2.9720144835669924,False
Energy,2,123,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,1.5186853702159462,1671.8164676411943,2183.3969921677453,1.3737556762890908,2.9720144835669924,False
Energy,2,123,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,1.5186853702159462,1671.8164676411943,2183.3969921677453,1.3737556762890908,2.9720144835669924,False
Energy,2,123,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM-NISQ],1.5103003207694978,1662.5859423319498,2205.485452499829,1.5910668409127562,2.9720144835669924,False
Energy,2,123,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],1.5090076393428606,1661.1629180908203,2195.446041624853,1.3346605036660806,2.9720144835669924,False
Energy,2,123,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],1.5090076393428606,1661.1629180908203,2195.446041624853,1.3346605036660806,2.9720144835669924,False
Energy,2,123,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],1.5090076393428606,1661.1629180908203,2195.446041624853,1.3346605036660806,2.9720144835669924,False
Energy,2,123,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],1.4332035773676874,1577.7154301452638,2089.011264918209,1.2761447848190317,2.9720144835669924,False
Energy,2,123,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],1.4332035773676874,1577.7154301452638,2089.011264918209,1.2761447848190317,2.9720144835669924,False
Energy,2,123,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,1.431374034776064,1575.701412302653,2100.56538707774,1.2854334112868828,2.9720144835669924,False
Energy,2,123,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],1.5002587484175398,1651.531864674886,2168.6235612513237,1.351039906699606,2.9720144835669924,False
Energy,2,123,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],1.5002587484175398,1651.531864674886,2168.6235612513237,1.351039906699606,2.9720144835669924,False
Energy,2,123,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],1.5002587484175398,1651.531864674886,2168.6235612513237,1.351039906699606,2.9720144835669924,False
Energy,2,2024,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NaiveKD[QELM],1.514587005443368,1667.3048592122395,2194.0118255934563,1.5211808079033586,2.9720144835669924,False
Energy,2,2024,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,1.518765268382608,1671.904422047933,2181.6173295349936,1.361267218561073,2.9720144835669924,False
Energy,2,2024,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],1.5228596023326122,1676.4115932210286,2210.61747406395,1.3378627745257037,2.9720144835669924,False
Energy,2,2024,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],1.5228596023326122,1676.4115932210286,2210.61747406395,1.3378627745257037,2.9720144835669924,False
Energy,2,2024,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,1.5150857429461402,1667.853885091146,2214.0320348148407,1.3388448793634635,2.9720144835669924,False
Energy,2,2024,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],1.5583606453692658,1715.4922543843588,2209.2845181004386,1.3303323481763298,2.9720144835669924,False
Energy,2,2024,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NS,1.453037408256577,1599.5491329956055,2090.48852187374,1.3235430263889068,2.9720144835669924,False
Energy,2,2024,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],1.5184529211241584,1671.5605803934734,2192.7574122912106,1.3464606721033832,2.9720144835669924,False
Energy,2,2024,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],1.5184529211241584,1671.5605803934734,2192.7574122912106,1.3464606721033832,2.9720144835669924,False
Energy,2,2024,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],1.5184529211241584,1671.5605803934734,2192.7574122912106,1.3464606721033832,2.9720144835669924,False
Energy,3,42,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
Energy,3,42,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NS,1.4290772968355987,1543.9467597961425,2115.646703397982,1.62362040259745,3.3255686766469177,False
Energy,3,42,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],1.4482721793740312,1564.6845300801594,2148.569794053197,1.585668199382081,3.3255686766469177,False
Energy,3,42,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NS,1.4369312164754142,1552.4319787597656,2136.7540699021256,1.5708280767835956,3.3255686766469177,False
Energy,3,42,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NS,1.2734688243707155,1375.8304532877603,1897.3398306918396,1.508153642592564,3.3255686766469177,False
