dataset,origin,student,teacher,policy,MASE,MASE_NS,regret,rel_regret
ETTm2,4,N-HiTS,QELM,HardRejectPersist,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM,HardRejectSR,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM,LegacyPersist,7.762394741392602,6.117007965302612,1.6453867760899905,0.26967923092854496
ETTm2,4,N-HiTS,QELM,NaiveKD,12.25026347379567,6.117007965302612,6.13325550849306,1.002171702156698
ETTm2,4,N-HiTS,QELM,Oracle,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM,SoftSR,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM,ValSelect,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM-NISQ,HardRejectPersist,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM-NISQ,HardRejectSR,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM-NISQ,LegacyPersist,7.455380971840216,6.117007965302612,1.3383730065376038,0.21894683847160554
ETTm2,4,N-HiTS,QELM-NISQ,NaiveKD,12.041462262374147,6.117007965302612,5.924454297071534,0.9693239541392348
ETTm2,4,N-HiTS,QELM-NISQ,Oracle,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM-NISQ,SoftSR,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,N-HiTS,QELM-NISQ,ValSelect,6.117007965302612,6.117007965302612,0.0,0.0
ETTm2,4,PatchTST,ClassicalELM,HardRejectPersist,6.169829907811276,6.158886737565136,0.01094317024614,0.001964260665660765
ETTm2,4,PatchTST,ClassicalELM,HardRejectSR,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,ClassicalELM,LegacyPersist,6.512667400790833,6.158886737565136,0.3537806632256979,0.05720836248279409
ETTm2,4,PatchTST,ClassicalELM,NaiveKD,6.169829907811276,6.158886737565136,0.01094317024614,0.001964260665660765
ETTm2,4,PatchTST,ClassicalELM,Oracle,6.042612971492371,6.158886737565136,-0.11627376607276456,-0.018517295525632155
ETTm2,4,PatchTST,ClassicalELM,SoftSR,6.386112318024413,6.158886737565136,0.22722558045927718,0.03732859500836851
ETTm2,4,PatchTST,ClassicalELM,ValSelect,6.063431731957945,6.158886737565136,-0.09545500560718996,-0.015005010732304593
ETTm2,4,PatchTST,QELM,HardRejectPersist,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM,HardRejectSR,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM,LegacyPersist,8.010359060565014,6.158886737565136,1.8514723229998789,0.30136340912149506
ETTm2,4,PatchTST,QELM,NaiveKD,12.1301367773436,6.158886737565136,5.971250039778462,0.9747015517206107
ETTm2,4,PatchTST,QELM,Oracle,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM,SoftSR,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM,ValSelect,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM-NISQ,HardRejectPersist,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM-NISQ,HardRejectSR,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM-NISQ,LegacyPersist,7.799052098172688,6.158886737565136,1.640165360607553,0.26734585124768845
ETTm2,4,PatchTST,QELM-NISQ,NaiveKD,12.236065348316728,6.158886737565136,6.077178610751594,0.9898004280650058
ETTm2,4,PatchTST,QELM-NISQ,Oracle,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM-NISQ,SoftSR,6.158886737565136,6.158886737565136,0.0,0.0
ETTm2,4,PatchTST,QELM-NISQ,ValSelect,6.158886737565136,6.158886737565136,0.0,0.0
Energy,0,DLinear,ClassicalELM,HardRejectPersist,1.4141331665330688,1.3952709702151183,0.018862196317950275,0.013517859769927282
Energy,0,DLinear,ClassicalELM,HardRejectSR,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,ClassicalELM,LegacyPersist,1.4146136832652976,1.3952709702151183,0.019342713050179167,0.01386256070158261
Energy,0,DLinear,ClassicalELM,NaiveKD,1.4141331665330688,1.3952709702151183,0.018862196317950275,0.013517859769927282
Energy,0,DLinear,ClassicalELM,Oracle,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,ClassicalELM,SoftSR,1.407476512620512,1.3952709702151183,0.012205542405393436,0.008747364613518034
Energy,0,DLinear,ClassicalELM,ValSelect,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM,HardRejectPersist,1.6643404808351416,1.3952709702151183,0.2690695106200232,0.1928434682810165
Energy,0,DLinear,QELM,HardRejectSR,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM,LegacyPersist,1.6687742015356128,1.3952709702151183,0.2735032313204944,0.19602189542455775
Energy,0,DLinear,QELM,NaiveKD,1.6643404808351416,1.3952709702151183,0.2690695106200232,0.1928434682810165
Energy,0,DLinear,QELM,Oracle,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM,SoftSR,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM,ValSelect,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM-NISQ,HardRejectPersist,1.669418164024809,1.3952709702151183,0.2741471938096906,0.19647554659269995
Energy,0,DLinear,QELM-NISQ,HardRejectSR,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM-NISQ,LegacyPersist,1.674080448074422,1.3952709702151183,0.2788094778593035,0.19982564964629387
Energy,0,DLinear,QELM-NISQ,NaiveKD,1.669418164024809,1.3952709702151183,0.2741471938096906,0.19647554659269995
Energy,0,DLinear,QELM-NISQ,Oracle,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM-NISQ,SoftSR,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,DLinear,QELM-NISQ,ValSelect,1.3952709702151183,1.3952709702151183,0.0,0.0
Energy,0,N-HiTS,ClassicalELM,HardRejectPersist,1.4057211102878966,1.4031946844496221,0.0025264258382743008,0.002084615713489719
Energy,0,N-HiTS,ClassicalELM,HardRejectSR,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,ClassicalELM,LegacyPersist,1.3977449579724877,1.4031946844496221,-0.005449726477134265,-0.003448735174895362
Energy,0,N-HiTS,ClassicalELM,NaiveKD,1.4057211102878966,1.4031946844496221,0.0025264258382743008,0.002084615713489719
Energy,0,N-HiTS,ClassicalELM,Oracle,1.387947991013425,1.4031946844496221,-0.015246693436197075,-0.010726091370003467
Energy,0,N-HiTS,ClassicalELM,SoftSR,1.4014159066354892,1.4031946844496221,-0.001778777814132863,-0.0010013487615636422
Energy,0,N-HiTS,ClassicalELM,ValSelect,1.4057211102878966,1.4031946844496221,0.0025264258382743008,0.002084615713489719
Energy,0,N-HiTS,QELM,HardRejectPersist,1.6584485387150094,1.4031946844496221,0.2552538542653872,0.18215975234422602
Energy,0,N-HiTS,QELM,HardRejectSR,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM,LegacyPersist,1.667901877402943,1.4031946844496221,0.26470719295332085,0.18881688742705607
Energy,0,N-HiTS,QELM,NaiveKD,1.6584485387150094,1.4031946844496221,0.2552538542653872,0.18215975234422602
Energy,0,N-HiTS,QELM,Oracle,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM,SoftSR,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM,ValSelect,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM-NISQ,HardRejectPersist,1.6755062411144739,1.4031946844496221,0.2723115566648519,0.1942844447082531
Energy,0,N-HiTS,QELM-NISQ,HardRejectSR,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM-NISQ,LegacyPersist,1.6839931137748865,1.4031946844496221,0.2807984293252644,0.20027808050696305
Energy,0,N-HiTS,QELM-NISQ,NaiveKD,1.6755062411144739,1.4031946844496221,0.2723115566648519,0.1942844447082531
Energy,0,N-HiTS,QELM-NISQ,Oracle,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM-NISQ,SoftSR,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,N-HiTS,QELM-NISQ,ValSelect,1.4031946844496221,1.4031946844496221,0.0,0.0
Energy,0,PatchTST,ClassicalELM,HardRejectPersist,1.3171248079171953,1.3073395959555778,0.009785211961617598,0.007660934179080391
Energy,0,PatchTST,ClassicalELM,HardRejectSR,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,ClassicalELM,LegacyPersist,1.3135262557326464,1.3073395959555778,0.006186659777068855,0.005022924974625804
Energy,0,PatchTST,ClassicalELM,NaiveKD,1.3171248079171953,1.3073395959555778,0.009785211961617598,0.007660934179080391
Energy,0,PatchTST,ClassicalELM,Oracle,1.2986859586670196,1.3073395959555778,-0.008653637288558095,-0.006529006587636457
Energy,0,PatchTST,ClassicalELM,SoftSR,1.2833490323048886,1.3073395959555778,-0.02399056365068919,-0.018262018742729993
Energy,0,PatchTST,ClassicalELM,ValSelect,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM,HardRejectPersist,1.5667488699648633,1.3073395959555778,0.2594092740092855,0.19880706807019463
Energy,0,PatchTST,QELM,HardRejectSR,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM,LegacyPersist,1.585309127305398,1.3073395959555778,0.27796953134982055,0.21300969972904818
Energy,0,PatchTST,QELM,NaiveKD,1.5667488699648633,1.3073395959555778,0.2594092740092855,0.19880706807019463
Energy,0,PatchTST,QELM,Oracle,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM,SoftSR,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM,ValSelect,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM-NISQ,HardRejectPersist,1.5976857830519668,1.3073395959555778,0.2903461870963892,0.222404722935834
Energy,0,PatchTST,QELM-NISQ,HardRejectSR,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM-NISQ,LegacyPersist,1.627060366890387,1.3073395959555778,0.3197207709348093,0.2447418261494907
Energy,0,PatchTST,QELM-NISQ,NaiveKD,1.5976857830519668,1.3073395959555778,0.2903461870963892,0.222404722935834
Energy,0,PatchTST,QELM-NISQ,Oracle,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM-NISQ,SoftSR,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,0,PatchTST,QELM-NISQ,ValSelect,1.3073395959555778,1.3073395959555778,0.0,0.0
Energy,1,DLinear,ClassicalELM,HardRejectPersist,1.4134960239166292,1.4102872559526363,0.00320876796399309,0.0022750564063116568
Energy,1,DLinear,ClassicalELM,HardRejectSR,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,ClassicalELM,LegacyPersist,1.4131165099045127,1.4102872559526363,0.002829253951876535,0.0020063836905307585
Energy,1,DLinear,ClassicalELM,NaiveKD,1.4134960239166292,1.4102872559526363,0.00320876796399309,0.0022750564063116568
Energy,1,DLinear,ClassicalELM,Oracle,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,ClassicalELM,SoftSR,1.4118601873129608,1.4102872559526363,0.0015729313603246216,0.0011148618952761976
Energy,1,DLinear,ClassicalELM,ValSelect,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM,HardRejectPersist,1.5894131758907204,1.4102872559526363,0.17912591993808444,0.12701230014197398
Energy,1,DLinear,QELM,HardRejectSR,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM,LegacyPersist,1.5899883698919923,1.4102872559526363,0.17970111393935614,0.12742119158529205
Energy,1,DLinear,QELM,NaiveKD,1.5894131758907204,1.4102872559526363,0.17912591993808444,0.12701230014197398
Energy,1,DLinear,QELM,Oracle,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM,SoftSR,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM,ValSelect,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM-NISQ,HardRejectPersist,1.6015501352410684,1.4102872559526363,0.1912628792884321,0.13561490903102466
Energy,1,DLinear,QELM-NISQ,HardRejectSR,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM-NISQ,LegacyPersist,1.6026129996058012,1.4102872559526363,0.192325743653165,0.13637013263122102
Energy,1,DLinear,QELM-NISQ,NaiveKD,1.6015501352410684,1.4102872559526363,0.1912628792884321,0.13561490903102466
Energy,1,DLinear,QELM-NISQ,Oracle,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM-NISQ,SoftSR,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,DLinear,QELM-NISQ,ValSelect,1.4102872559526363,1.4102872559526363,0.0,0.0
Energy,1,N-HiTS,ClassicalELM,HardRejectPersist,1.5347012752770457,1.549724329349992,-0.015023054072946573,-0.009598324693711989
Energy,1,N-HiTS,ClassicalELM,HardRejectSR,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,ClassicalELM,LegacyPersist,1.533821086543033,1.549724329349992,-0.015903242806959057,-0.010243790867670743
Energy,1,N-HiTS,ClassicalELM,NaiveKD,1.5347012752770457,1.549724329349992,-0.015023054072946573,-0.009598324693711989
Energy,1,N-HiTS,ClassicalELM,Oracle,1.5321826201849975,1.549724329349992,-0.017541709164994534,-0.011251702916023586
Energy,1,N-HiTS,ClassicalELM,SoftSR,1.5267273875496266,1.549724329349992,-0.02299694180036549,-0.014642546420794387
Energy,1,N-HiTS,ClassicalELM,ValSelect,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM,HardRejectPersist,1.846668863768409,1.549724329349992,0.29694453441841695,0.191955823812246
Energy,1,N-HiTS,QELM,HardRejectSR,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM,LegacyPersist,1.8634845340470647,1.549724329349992,0.3137602046970726,0.20287511051652052
Energy,1,N-HiTS,QELM,NaiveKD,1.846668863768409,1.549724329349992,0.29694453441841695,0.191955823812246
Energy,1,N-HiTS,QELM,Oracle,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM,SoftSR,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM,ValSelect,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM-NISQ,HardRejectPersist,1.828576734890638,1.549724329349992,0.27885240554064583,0.18054967909736422
Energy,1,N-HiTS,QELM-NISQ,HardRejectSR,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM-NISQ,LegacyPersist,1.8626052519449559,1.549724329349992,0.31288092259496353,0.20230273005491628
Energy,1,N-HiTS,QELM-NISQ,NaiveKD,1.828576734890638,1.549724329349992,0.27885240554064583,0.18054967909736422
Energy,1,N-HiTS,QELM-NISQ,Oracle,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM-NISQ,SoftSR,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,N-HiTS,QELM-NISQ,ValSelect,1.549724329349992,1.549724329349992,0.0,0.0
Energy,1,PatchTST,ClassicalELM,HardRejectPersist,1.4372043165679058,1.4874840395436146,-0.050279722975708596,-0.033620554521529004
Energy,1,PatchTST,ClassicalELM,HardRejectSR,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,ClassicalELM,LegacyPersist,1.456380056992553,1.4874840395436146,-0.031103982551061726,-0.020823865086718952
Energy,1,PatchTST,ClassicalELM,NaiveKD,1.4372043165679058,1.4874840395436146,-0.050279722975708596,-0.033620554521529004
Energy,1,PatchTST,ClassicalELM,Oracle,1.4372043165679058,1.4874840395436146,-0.050279722975708596,-0.033620554521529004
Energy,1,PatchTST,ClassicalELM,SoftSR,1.450163667044918,1.4874840395436146,-0.03732037249869643,-0.025002454291971902
Energy,1,PatchTST,ClassicalELM,ValSelect,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM,HardRejectPersist,1.789644860037211,1.4874840395436146,0.3021608204935962,0.20346540171591532
Energy,1,PatchTST,QELM,HardRejectSR,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM,LegacyPersist,1.8085530210633032,1.4874840395436146,0.32106898151968855,0.216131328929389
Energy,1,PatchTST,QELM,NaiveKD,1.789644860037211,1.4874840395436146,0.3021608204935962,0.20346540171591532
Energy,1,PatchTST,QELM,Oracle,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM,SoftSR,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM,ValSelect,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM-NISQ,HardRejectPersist,1.7730158482921423,1.4874840395436146,0.28553180874852785,0.192023696667733
Energy,1,PatchTST,QELM-NISQ,HardRejectSR,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM-NISQ,LegacyPersist,1.8466148556583308,1.4874840395436146,0.35913081611471637,0.2418406987602073
Energy,1,PatchTST,QELM-NISQ,NaiveKD,1.7730158482921423,1.4874840395436146,0.28553180874852785,0.192023696667733
Energy,1,PatchTST,QELM-NISQ,Oracle,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM-NISQ,SoftSR,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,1,PatchTST,QELM-NISQ,ValSelect,1.4874840395436146,1.4874840395436146,0.0,0.0
Energy,2,DLinear,ClassicalELM,HardRejectPersist,1.5144201569570879,1.51725938197712,-0.002839225020031829,-0.0018654904534662665
Energy,2,DLinear,ClassicalELM,HardRejectSR,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,ClassicalELM,LegacyPersist,1.514642786070579,1.51725938197712,-0.0026165959065407307,-0.0017180692701195017
Energy,2,DLinear,ClassicalELM,NaiveKD,1.5144201569570879,1.51725938197712,-0.002839225020031829,-0.0018654904534662665
Energy,2,DLinear,ClassicalELM,Oracle,1.5118288704949308,1.51725938197712,-0.005430511482189167,-0.0035758137630358534
Energy,2,DLinear,ClassicalELM,SoftSR,1.5157056560437627,1.51725938197712,-0.0015537259333570457,-0.0010226049396570497
Energy,2,DLinear,ClassicalELM,ValSelect,1.5144201569570879,1.51725938197712,-0.002839225020031829,-0.0018654904534662665
Energy,2,DLinear,QELM,HardRejectPersist,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM,HardRejectSR,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM,LegacyPersist,1.5109222313821222,1.51725938197712,-0.00633715059499762,-0.004176824371456325
Energy,2,DLinear,QELM,NaiveKD,1.5284530068523636,1.51725938197712,0.011193624875243705,0.007371254013620904
Energy,2,DLinear,QELM,Oracle,1.5170931361428626,1.51725938197712,-0.0001662458342573577,-0.00010972701382173033
Energy,2,DLinear,QELM,SoftSR,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM,ValSelect,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM-NISQ,HardRejectPersist,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM-NISQ,HardRejectSR,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM-NISQ,LegacyPersist,1.5110442529075883,1.51725938197712,-0.006215129069531737,-0.0040962787913422175
Energy,2,DLinear,QELM-NISQ,NaiveKD,1.5289711261709027,1.51725938197712,0.011711744193782772,0.007715669542429728
Energy,2,DLinear,QELM-NISQ,Oracle,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM-NISQ,SoftSR,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,DLinear,QELM-NISQ,ValSelect,1.51725938197712,1.51725938197712,0.0,0.0
Energy,2,N-HiTS,ClassicalELM,HardRejectPersist,1.519079617129589,1.5188734840481335,0.00020613308145563577,0.00013438000989597092
Energy,2,N-HiTS,ClassicalELM,HardRejectSR,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,ClassicalELM,LegacyPersist,1.5257851089487557,1.5188734840481335,0.0069116249006222485,0.004549976651559887
Energy,2,N-HiTS,ClassicalELM,NaiveKD,1.519079617129589,1.5188734840481335,0.00020613308145563577,0.00013438000989597092
Energy,2,N-HiTS,ClassicalELM,Oracle,1.5126271610291813,1.5188734840481335,-0.006246323018952005,-0.004112976699586801
Energy,2,N-HiTS,ClassicalELM,SoftSR,1.507152470225335,1.5188734840481335,-0.011721013822798406,-0.007717736468068712
Energy,2,N-HiTS,ClassicalELM,ValSelect,1.5126271610291813,1.5188734840481335,-0.006246323018952005,-0.004112976699586801
Energy,2,N-HiTS,QELM,HardRejectPersist,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM,HardRejectSR,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM,LegacyPersist,1.5036235421080362,1.5188734840481335,-0.015249941940097175,-0.010040396755579594
Energy,2,N-HiTS,QELM,NaiveKD,1.5356900740715769,1.5188734840481335,0.01681659002344323,0.011070655351031007
Energy,2,N-HiTS,QELM,Oracle,1.5178219715936683,1.5188734840481335,-0.0010515124544650718,-0.0006923833435727075
Energy,2,N-HiTS,QELM,SoftSR,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM,ValSelect,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM-NISQ,HardRejectPersist,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM-NISQ,HardRejectSR,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM-NISQ,LegacyPersist,1.4965796838181233,1.5188734840481335,-0.02229380023001008,-0.014677991424166684
Energy,2,N-HiTS,QELM-NISQ,NaiveKD,1.5263741746873263,1.5188734840481335,0.007500690639192786,0.004937413453175968
Energy,2,N-HiTS,QELM-NISQ,Oracle,1.5160784675659837,1.5188734840481335,-0.002795016482149452,-0.001840418388801639
Energy,2,N-HiTS,QELM-NISQ,SoftSR,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,N-HiTS,QELM-NISQ,ValSelect,1.5188734840481335,1.5188734840481335,0.0,0.0
Energy,2,PatchTST,ClassicalELM,HardRejectPersist,1.5066143060505943,1.4457363807296069,0.06087792532098738,0.04190622087716733
Energy,2,PatchTST,ClassicalELM,HardRejectSR,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,ClassicalELM,LegacyPersist,1.4825723291374509,1.4457363807296069,0.03683594840784399,0.025432256335015443
Energy,2,PatchTST,ClassicalELM,NaiveKD,1.5066143060505943,1.4457363807296069,0.06087792532098738,0.04190622087716733
Energy,2,PatchTST,ClassicalELM,Oracle,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,ClassicalELM,SoftSR,1.474915609656451,1.4457363807296069,0.029179228926844287,0.0200113364285308
Energy,2,PatchTST,ClassicalELM,ValSelect,1.446346228260148,1.4457363807296069,0.0006098475305411633,0.00042605742155758255
Energy,2,PatchTST,QELM,HardRejectPersist,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM,HardRejectSR,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM,LegacyPersist,1.4602271912564142,1.4457363807296069,0.01449081052680734,0.010108717293588325
Energy,2,PatchTST,QELM,NaiveKD,1.4892916180532305,1.4457363807296069,0.04355523732362365,0.030196540336903607
Energy,2,PatchTST,QELM,Oracle,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM,SoftSR,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM,ValSelect,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM-NISQ,HardRejectPersist,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM-NISQ,HardRejectSR,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM-NISQ,LegacyPersist,1.4489023228782438,1.4457363807296069,0.003165942148637191,0.0022035171894066456
Energy,2,PatchTST,QELM-NISQ,NaiveKD,1.4878293924237582,1.4457363807296069,0.04209301169415144,0.02915683649823032
Energy,2,PatchTST,QELM-NISQ,Oracle,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM-NISQ,SoftSR,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,2,PatchTST,QELM-NISQ,ValSelect,1.4457363807296069,1.4457363807296069,0.0,0.0
Energy,3,DLinear,ClassicalELM,HardRejectPersist,1.4519373268671385,1.4367778192660692,0.015159507601069397,0.010549653578134066
Energy,3,DLinear,ClassicalELM,HardRejectSR,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,ClassicalELM,LegacyPersist,1.4553455813476566,1.4367778192660692,0.01856776208158754,0.012921969493221247
Energy,3,DLinear,ClassicalELM,NaiveKD,1.4519373268671385,1.4367778192660692,0.015159507601069397,0.010549653578134066
Energy,3,DLinear,ClassicalELM,Oracle,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,ClassicalELM,SoftSR,1.4463974735790226,1.4367778192660692,0.009619654312953715,0.0066938797216092956
Energy,3,DLinear,ClassicalELM,ValSelect,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM,HardRejectPersist,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM,HardRejectSR,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM,LegacyPersist,1.56206715859728,1.4367778192660692,0.1252893393312109,0.08719976949065768
Energy,3,DLinear,QELM,NaiveKD,1.6093364820247384,1.4367778192660692,0.17255866275866935,0.12009602008143998
Energy,3,DLinear,QELM,Oracle,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM,SoftSR,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM,ValSelect,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM-NISQ,HardRejectPersist,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM-NISQ,HardRejectSR,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM-NISQ,LegacyPersist,1.5745646752090552,1.4367778192660692,0.137786855942986,0.09589689084059004
Energy,3,DLinear,QELM-NISQ,NaiveKD,1.629798014463456,1.4367778192660692,0.1930201951973868,0.13433940298786615
Energy,3,DLinear,QELM-NISQ,Oracle,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM-NISQ,SoftSR,1.4367778192660692,1.4367778192660692,0.0,0.0
Energy,3,DLinear,QELM-NISQ,ValSelect,1.4367778192660692,1.4367778192660692,0.0,0.0
