dataset,origin,seed,model,gate,action,cal_MASE,persistence_MASE,diverged,MAE,RMSE,MSE,MASE,Bias,WAPE,teacher,student,policy
ExchangeRate,0,42,DLinear_HardRejectSR[QELM-NISQ],0.0,,2.9088495165737847,5.404534019120615,False,0.007863981196148458,0.01103475311413349,0.00012176577628987876,5.661515833597536,-0.0008291785842046051,1.1257329823420605,QELM-NISQ,DLinear,HardRejectSR
ExchangeRate,0,42,DLinear_LegacyPersist[QELM-NISQ],0.28786276726703136,,2.9452826361441375,5.404534019120615,False,0.008070578586917733,0.01112699317789927,0.0001238099771810169,5.810251489221058,-0.0015169687319561258,1.1553075058631357,QELM-NISQ,DLinear,LegacyPersist
ExchangeRate,0,42,PatchTST_NaiveKD[QELM-NISQ],1.0,,3.157659101710103,5.404534019120615,False,0.009812943723292092,0.012587321440732139,0.000158440661052315,7.064632388850252,-0.004556061310273222,1.4047279778068111,QELM-NISQ,PatchTST,NaiveKD
ExchangeRate,0,42,PatchTST_SoftSR[QELM-NISQ],0.0,reject,3.0830098859682424,5.404534019120615,False,0.009696462692335895,0.012774118548303112,0.0001631781046861016,6.980774202440134,-0.006069066697493286,1.3880536578797975,QELM-NISQ,PatchTST,SoftSR
ExchangeRate,0,42,PatchTST_HardRejectSR[QELM-NISQ],0.0,,3.0830098859682424,5.404534019120615,False,0.009696462692335895,0.012774118548303112,0.0001631781046861016,6.980774202440134,-0.006069066697493286,1.3880536578797975,QELM-NISQ,PatchTST,HardRejectSR
ExchangeRate,0,42,PatchTST_LegacyPersist[QELM-NISQ],0.28786276726703136,,3.3439868590425528,5.404534019120615,False,0.01269499640062836,0.015911734445754288,0.0002531832930722035,9.139508518258207,-0.01030454791587241,1.817295311680104,QELM-NISQ,PatchTST,LegacyPersist
ExchangeRate,0,42,N-HiTS_NaiveKD[QELM-NISQ],1.0,,3.617143306512589,5.404534019120615,False,0.010066256675826266,0.01351991004122272,0.00018278796752275493,7.246999977970374,-0.004467040484485752,1.4409898581965852,QELM-NISQ,N-HiTS,NaiveKD
ExchangeRate,0,42,N-HiTS_SoftSR[QELM-NISQ],0.0,reject,3.574638232688335,5.404534019120615,False,0.009215281620613499,0.013285296633096407,0.00017649910662936275,6.634357522588711,-0.004101847105632438,1.319172338175994,QELM-NISQ,N-HiTS,SoftSR
ExchangeRate,0,42,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,3.574638232688335,5.404534019120615,False,0.009215281620613499,0.013285296633096407,0.00017649910662936275,6.634357522588711,-0.004101847105632438,1.319172338175994,QELM-NISQ,N-HiTS,HardRejectSR
ExchangeRate,0,42,N-HiTS_LegacyPersist[QELM-NISQ],0.28786276726703136,,3.402350837301041,5.404534019120615,False,0.008930709448278376,0.012801992925949003,0.00016389102287604833,6.429485483949349,-0.0030675853292147317,1.2784356842771678,QELM-NISQ,N-HiTS,LegacyPersist
ExchangeRate,0,42,DLinear_NaiveKD[ClassicalELM],1.0,,2.9328443171883194,5.404534019120615,False,0.007926100569397194,0.011071035165062056,0.00012256781962604064,5.706237432803944,-0.0010719114545280628,1.1346254028049643,ClassicalELM,DLinear,NaiveKD
ExchangeRate,0,42,DLinear_SoftSR[ClassicalELM],0.3904759409385386,attenuate,2.917960776212223,5.404534019120615,False,0.007886487575332782,0.011047013742416758,0.00012203651262514472,5.677718850737431,-0.0009309126290235461,1.1289547821822357,ClassicalELM,DLinear,SoftSR
ExchangeRate,0,42,DLinear_HardRejectSR[ClassicalELM],0.0,,2.9088495165737847,5.404534019120615,False,0.007863981196148458,0.01103475311413349,0.00012176577628987876,5.661515833597536,-0.0008291785842046051,1.1257329823420605,ClassicalELM,DLinear,HardRejectSR
ExchangeRate,0,42,DLinear_LegacyPersist[ClassicalELM],0.6418764090930954,,2.93109077597086,5.404534019120615,False,0.007926499991708899,0.011067283289013843,0.00012248475939928506,5.706524988901244,-0.0012001270230886114,1.1346825803158145,ClassicalELM,DLinear,LegacyPersist
ExchangeRate,0,42,PatchTST_NaiveKD[ClassicalELM],1.0,,3.1129157475341733,5.404534019120615,False,0.011699372610994775,0.014722910089548484,0.00021676408150492853,8.422729102244645,-0.009413499223505121,1.6747712503886225,ClassicalELM,PatchTST,NaiveKD
ExchangeRate,0,42,PatchTST_SoftSR[ClassicalELM],0.4886954927677781,attenuate,3.07076639863536,5.404534019120615,False,0.010806076277716353,0.0138117788325247,0.00019076523451857738,7.779618289946749,-0.00795717167942685,1.546895417487437,ClassicalELM,PatchTST,SoftSR
ExchangeRate,0,42,PatchTST_HardRejectSR[ClassicalELM],0.0,,3.0830098859682424,5.404534019120615,False,0.009696462692335895,0.012774118548303112,0.0001631781046861016,6.980774202440134,-0.006069066697493286,1.3880536578797975,ClassicalELM,PatchTST,HardRejectSR
ExchangeRate,0,42,PatchTST_LegacyPersist[ClassicalELM],0.6418764090930954,,3.149559144107094,5.404534019120615,False,0.01057004091472563,0.013794958983833996,0.0001903008933656623,7.609689355539403,-0.0073564018868012195,1.513106832991854,ClassicalELM,PatchTST,LegacyPersist
ExchangeRate,0,42,N-HiTS_NaiveKD[ClassicalELM],1.0,,3.5151386864368948,5.404534019120615,False,0.009635811455789206,0.013604322811321606,0.0001850775991546454,6.937109558861825,-0.005640026539940548,1.3793714019463938,ClassicalELM,N-HiTS,NaiveKD
ExchangeRate,0,42,N-HiTS_SoftSR[ClassicalELM],0.7659544125167963,attenuate,3.5131427603201697,5.404534019120615,False,0.009879301269914605,0.01377323198834406,0.00018970191940474406,7.11240517613337,-0.006153993222623131,1.4142270949838527,ClassicalELM,N-HiTS,SoftSR
ExchangeRate,0,42,N-HiTS_HardRejectSR[ClassicalELM],0.0,,3.574638232688335,5.404534019120615,False,0.009215281620613499,0.013285296633096407,0.00017649910662936275,6.634357522588711,-0.004101847105632438,1.319172338175994,ClassicalELM,N-HiTS,HardRejectSR
ExchangeRate,0,42,N-HiTS_LegacyPersist[ClassicalELM],0.6418764090930954,,3.5233008855231644,5.404534019120615,False,0.008956262059325638,0.012826964813790316,0.00016453102633421483,6.447881574736631,-0.003198805854812813,1.2820935537866918,ClassicalELM,N-HiTS,LegacyPersist
ExchangeRate,0,123,DLinear_NS,,,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,,,
ExchangeRate,0,123,PatchTST_NS,,,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,,,
ExchangeRate,0,123,N-HiTS_NS,,,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,,,
ExchangeRate,0,123,DLinear_NaiveKD[QELM],1.0,,3.0882172315525405,5.404534019120615,False,0.008626391780795401,0.011321823909491545,0.00012818369663753442,6.210398071362177,-0.0027626137781575247,1.2348724525183261,QELM,DLinear,NaiveKD
ExchangeRate,0,123,DLinear_SoftSR[QELM],0.0,reject,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,QELM,DLinear,SoftSR
ExchangeRate,0,123,DLinear_HardRejectSR[QELM],0.0,,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,QELM,DLinear,HardRejectSR
ExchangeRate,0,123,DLinear_LegacyPersist[QELM],0.2831497168356046,,2.9471996700545047,5.404534019120615,False,0.008016975734634493,0.011040309754566439,0.00012188843947677486,5.771661188792035,-0.0015800107620300532,1.1476342297886193,QELM,DLinear,LegacyPersist
ExchangeRate,0,123,PatchTST_NaiveKD[QELM],1.0,,3.589352461828036,5.404534019120615,False,0.015211082778089587,0.018663200975644393,0.00034831507065729385,10.95091453632861,-0.01328732467725472,2.177474380129162,QELM,PatchTST,NaiveKD
ExchangeRate,0,123,PatchTST_SoftSR[QELM],0.0,reject,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,QELM,PatchTST,SoftSR
ExchangeRate,0,123,PatchTST_HardRejectSR[QELM],0.0,,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,QELM,PatchTST,HardRejectSR
ExchangeRate,0,123,PatchTST_LegacyPersist[QELM],0.2831497168356046,,3.2170305961405026,5.404534019120615,False,0.011712067872531332,0.015220964265925287,0.0002316777531845745,8.431868801642207,-0.009051953032735545,1.6765885836546484,QELM,PatchTST,LegacyPersist
ExchangeRate,0,123,N-HiTS_NaiveKD[QELM],1.0,,3.7685534384140693,5.404534019120615,False,0.00988181326118948,0.0139603758195546,0.00019489209302320478,7.1142136339643125,-0.004196967436578626,1.4145866878362447,QELM,N-HiTS,NaiveKD
ExchangeRate,0,123,N-HiTS_SoftSR[QELM],0.0,reject,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,QELM,N-HiTS,SoftSR
ExchangeRate,0,123,N-HiTS_HardRejectSR[QELM],0.0,,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,QELM,N-HiTS,HardRejectSR
ExchangeRate,0,123,N-HiTS_LegacyPersist[QELM],0.2831497168356046,,3.5113433122642213,5.404534019120615,False,0.00922182345950034,0.0132481986817891,0.00017551476831215843,6.63906718853461,-0.002840811684359436,1.3201088058017931,QELM,N-HiTS,LegacyPersist
ExchangeRate,0,123,DLinear_NaiveKD[QELM-NISQ],1.0,,3.126468834642134,5.404534019120615,False,0.008818186189465834,0.01144978116066576,0.00013109748862713655,6.3484766163636515,-0.0030382541813803268,1.262327921482932,QELM-NISQ,DLinear,NaiveKD
ExchangeRate,0,123,DLinear_SoftSR[QELM-NISQ],0.0,reject,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,QELM-NISQ,DLinear,SoftSR
ExchangeRate,0,123,DLinear_HardRejectSR[QELM-NISQ],0.0,,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,QELM-NISQ,DLinear,HardRejectSR
ExchangeRate,0,123,DLinear_LegacyPersist[QELM-NISQ],0.28108665627572404,,2.954838542504202,5.404534019120615,False,0.008045938215793849,0.011055413554231498,0.0001222221688550855,5.792512147304534,-0.0016801643713629554,1.1517802239712498,QELM-NISQ,DLinear,LegacyPersist
ExchangeRate,0,123,PatchTST_NaiveKD[QELM-NISQ],1.0,,3.457742740506443,5.404534019120615,False,0.012413128437182851,0.01598770537419668,0.00025560672313211736,8.936583320673526,-0.009548262379478452,1.7769457666848028,QELM-NISQ,PatchTST,NaiveKD
ExchangeRate,0,123,PatchTST_SoftSR[QELM-NISQ],0.0,reject,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,QELM-NISQ,PatchTST,SoftSR
ExchangeRate,0,123,PatchTST_HardRejectSR[QELM-NISQ],0.0,,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,QELM-NISQ,PatchTST,HardRejectSR
ExchangeRate,0,123,PatchTST_LegacyPersist[QELM-NISQ],0.28108665627572404,,3.227641260588072,5.404534019120615,False,0.012060341412454172,0.015557154946668131,0.00024202507003464073,8.682601364642476,-0.009637266364744376,1.7264441213255912,QELM-NISQ,PatchTST,LegacyPersist
ExchangeRate,0,123,N-HiTS_NaiveKD[QELM-NISQ],1.0,,3.794971609186188,5.404534019120615,False,0.009843921453529894,0.013968985583208065,0.00019513255822387477,7.086934185593628,-0.00345365273500785,1.4091624559390665,QELM-NISQ,N-HiTS,NaiveKD
ExchangeRate,0,123,N-HiTS_SoftSR[QELM-NISQ],0.0,reject,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,QELM-NISQ,N-HiTS,SoftSR
ExchangeRate,0,123,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,QELM-NISQ,N-HiTS,HardRejectSR
ExchangeRate,0,123,N-HiTS_LegacyPersist[QELM-NISQ],0.28108665627572404,,3.499654407940166,5.404534019120615,False,0.009310119917830028,0.013429669249762096,0.00018035601615800563,6.702634456107547,-0.0028480318656732328,1.332748489555666,QELM-NISQ,N-HiTS,LegacyPersist
ExchangeRate,0,123,DLinear_NaiveKD[ClassicalELM],1.0,,2.927227978045675,5.404534019120615,False,0.007929164726023227,0.011066797123809398,0.00012247399857955596,5.708443411025687,-0.0010662117153651632,1.1350640384134363,ClassicalELM,DLinear,NaiveKD
ExchangeRate,0,123,DLinear_SoftSR[ClassicalELM],0.6129926867917381,attenuate,2.916578789783174,5.404534019120615,False,0.00789360137413911,0.011046899329549295,0.00012203398479719666,5.682840287777334,-0.0009764408112750611,1.129973126166826,ClassicalELM,DLinear,SoftSR
ExchangeRate,0,123,DLinear_HardRejectSR[ClassicalELM],0.0,,2.9000767461569126,5.404534019120615,False,0.00784241461298873,0.011021338230891619,0.00012146989639971319,5.6459894037918295,-0.0007879844386455844,1.1226457147896889,ClassicalELM,DLinear,HardRejectSR
ExchangeRate,0,123,DLinear_LegacyPersist[ClassicalELM],0.731147552845981,,2.9289240048019844,5.404534019120615,False,0.007931268052338637,0.011067786548544347,0.00012249589908413917,5.7099576587001035,-0.001035885949798628,1.1353651306651633,ClassicalELM,DLinear,LegacyPersist
ExchangeRate,0,123,PatchTST_NaiveKD[ClassicalELM],1.0,,3.1583854780060556,5.404534019120615,False,0.009263590841519839,0.012630180011195143,0.00015952144711519335,6.669136779080824,-0.004997221917683184,1.326087828176422,ClassicalELM,PatchTST,NaiveKD
ExchangeRate,0,123,PatchTST_SoftSR[ClassicalELM],0.7773063263174487,attenuate,3.1482760500942235,5.404534019120615,False,0.009486922567719486,0.012815503160030137,0.00016423712124474246,6.829919984493782,-0.005434904687356189,1.3580578804839558,ClassicalELM,PatchTST,SoftSR
ExchangeRate,0,123,PatchTST_HardRejectSR[ClassicalELM],0.0,,3.1558599107626426,5.404534019120615,False,0.009318119136924471,0.012679183001286553,0.00016076168158011387,6.7083933337587025,-0.005274215204777264,1.333893581913212,ClassicalELM,PatchTST,HardRejectSR
ExchangeRate,0,123,PatchTST_LegacyPersist[ClassicalELM],0.731147552845981,,3.228269942734928,5.404534019120615,False,0.009566715282768028,0.01280965193121294,0.0001640871825988274,6.887365152327385,-0.005439826743017508,1.369480248981576,ClassicalELM,PatchTST,LegacyPersist
ExchangeRate,0,123,N-HiTS_NaiveKD[ClassicalELM],1.0,,3.5924231580360537,5.404534019120615,False,0.00899005093740147,0.013074379630076502,0.00017093940271135937,6.472207201089796,-0.0033700545980732627,1.28693044918834,ClassicalELM,N-HiTS,NaiveKD
ExchangeRate,0,123,N-HiTS_SoftSR[ClassicalELM],1.0,accept,3.5924231580360537,5.404534019120615,False,0.00899005093740147,0.013074379630076502,0.00017093940271135937,6.472207201089796,-0.0033700545980732627,1.28693044918834,ClassicalELM,N-HiTS,SoftSR
ExchangeRate,0,123,N-HiTS_HardRejectSR[ClassicalELM],0.0,,3.583398355254628,5.404534019120615,False,0.009350331490966791,0.013271305328052718,0.00017612754511040047,6.73158397319428,-0.0039145429626328155,1.338504797082709,ClassicalELM,N-HiTS,HardRejectSR
ExchangeRate,0,123,N-HiTS_LegacyPersist[ClassicalELM],0.731147552845981,,3.566993932654866,5.404534019120615,False,0.009438018904224587,0.01325056912221782,0.00017557758206267232,6.794712770960146,-0.004840955670098562,1.3510572957190112,ClassicalELM,N-HiTS,LegacyPersist
ExchangeRate,0,2024,DLinear_NS,,,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,,,
ExchangeRate,0,2024,PatchTST_NS,,,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,,,
ExchangeRate,0,2024,N-HiTS_NS,,,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,,,
ExchangeRate,0,2024,DLinear_NaiveKD[QELM],1.0,,3.097882423172808,5.404534019120615,False,0.008602233614848251,0.011461533849113711,0.00013136675817437935,6.193005883409407,-0.0017594134149677082,1.231414198547307,QELM,DLinear,NaiveKD
ExchangeRate,0,2024,DLinear_SoftSR[QELM],0.0,reject,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,QELM,DLinear,SoftSR
ExchangeRate,0,2024,DLinear_HardRejectSR[QELM],0.0,,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,QELM,DLinear,HardRejectSR
ExchangeRate,0,2024,DLinear_LegacyPersist[QELM],0.3744254512395854,,2.9562834072907487,5.404534019120615,False,0.00805755315950976,0.011081748881636148,0.00012280515827564403,5.800874093513941,-0.0015431349050664823,1.153442909181567,QELM,DLinear,LegacyPersist
ExchangeRate,0,2024,PatchTST_NaiveKD[QELM],1.0,,3.184692842096185,5.404534019120615,False,0.013526935165135302,0.016678749744128654,0.0002781806930272717,9.738446177232577,-0.012241918702069251,1.9363877768239752,QELM,PatchTST,NaiveKD
ExchangeRate,0,2024,PatchTST_SoftSR[QELM],0.0,reject,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,QELM,PatchTST,SoftSR
ExchangeRate,0,2024,PatchTST_HardRejectSR[QELM],0.0,,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,QELM,PatchTST,HardRejectSR
ExchangeRate,0,2024,PatchTST_LegacyPersist[QELM],0.3744254512395854,,3.142025483281278,5.404534019120615,False,0.010713638225340175,0.014205231384419419,0.0002017885986848944,7.713069364650366,-0.00806271813846695,1.5336628624001625,QELM,PatchTST,LegacyPersist
ExchangeRate,0,2024,N-HiTS_NaiveKD[QELM],1.0,,3.574383223526424,5.404534019120615,False,0.009810686921562747,0.013359725626859085,0.00017848226882495537,7.063007649623989,-0.005442732035753689,1.4044049154700684,QELM,N-HiTS,NaiveKD
ExchangeRate,0,2024,N-HiTS_SoftSR[QELM],0.0,reject,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,QELM,N-HiTS,SoftSR
ExchangeRate,0,2024,N-HiTS_HardRejectSR[QELM],0.0,,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,QELM,N-HiTS,HardRejectSR
ExchangeRate,0,2024,N-HiTS_LegacyPersist[QELM],0.3744254512395854,,3.5578170018474644,5.404534019120615,False,0.009269675625542375,0.013115814162271481,0.00017202458113924115,6.673517397526921,-0.004011673964294086,1.3269588681616076,QELM,N-HiTS,LegacyPersist
ExchangeRate,0,2024,DLinear_NaiveKD[QELM-NISQ],1.0,,3.0924986445546314,5.404534019120615,False,0.00866781198867136,0.011464093259516476,0.0001314254342628911,6.240217720833807,-0.0022753471450318616,1.2408017767344455,QELM-NISQ,DLinear,NaiveKD
ExchangeRate,0,2024,DLinear_SoftSR[QELM-NISQ],0.0,reject,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,QELM-NISQ,DLinear,SoftSR
ExchangeRate,0,2024,DLinear_HardRejectSR[QELM-NISQ],0.0,,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,QELM-NISQ,DLinear,HardRejectSR
ExchangeRate,0,2024,DLinear_LegacyPersist[QELM-NISQ],0.28121601617513275,,2.9589731371244157,5.404534019120615,False,0.008077726471823431,0.011107292533910448,0.0001233719474338628,5.815397465865835,-0.0016261398432216823,1.1563307292905098,QELM-NISQ,DLinear,LegacyPersist
ExchangeRate,0,2024,PatchTST_NaiveKD[QELM-NISQ],1.0,,3.249784401253226,5.404534019120615,False,0.01261591608955728,0.015898063936937858,0.0002527484369429641,9.082576231406604,-0.010894600909565387,1.805974924180934,QELM-NISQ,PatchTST,NaiveKD
ExchangeRate,0,2024,PatchTST_SoftSR[QELM-NISQ],0.0,reject,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,QELM-NISQ,PatchTST,SoftSR
ExchangeRate,0,2024,PatchTST_HardRejectSR[QELM-NISQ],0.0,,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,QELM-NISQ,PatchTST,HardRejectSR
ExchangeRate,0,2024,PatchTST_LegacyPersist[QELM-NISQ],0.28121601617513275,,3.14522469599265,5.404534019120615,False,0.011373684268479555,0.014681397947411702,0.00021554344569026454,8.188256299986275,-0.009137169827739332,1.6281487954273528,QELM-NISQ,PatchTST,LegacyPersist
ExchangeRate,0,2024,N-HiTS_NaiveKD[QELM-NISQ],1.0,,3.652060856462168,5.404534019120615,False,0.009357721804099578,0.013214584294935274,0.00017462523808794997,6.7369044811879935,-0.003789631258092825,1.3395627242363866,QELM-NISQ,N-HiTS,NaiveKD
ExchangeRate,0,2024,N-HiTS_SoftSR[QELM-NISQ],0.0,reject,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,QELM-NISQ,N-HiTS,SoftSR
ExchangeRate,0,2024,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,QELM-NISQ,N-HiTS,HardRejectSR
ExchangeRate,0,2024,N-HiTS_LegacyPersist[QELM-NISQ],0.28121601617513275,,3.5411673685138605,5.404534019120615,False,0.009269157300801934,0.013174073481655866,0.0001735562121000683,6.673144240006353,-0.0038181443845486,1.326884669706484,QELM-NISQ,N-HiTS,LegacyPersist
ExchangeRate,0,2024,DLinear_NaiveKD[ClassicalELM],1.0,,2.9343524684036333,5.404534019120615,False,0.007923298889238189,0.011029793986074832,0.00012165635537525254,5.704220419260135,-0.0011938565187176657,1.1342243408387287,ClassicalELM,DLinear,NaiveKD
ExchangeRate,0,2024,DLinear_SoftSR[ClassicalELM],0.6420156426030055,attenuate,2.9242067504542844,5.404534019120615,False,0.007897393834224315,0.011024632569161844,0.00012154252328502409,5.685570593494646,-0.0010759216139501165,1.1305160187927927,ClassicalELM,DLinear,SoftSR
ExchangeRate,0,2024,DLinear_HardRejectSR[ClassicalELM],0.0,,2.9065685491367046,5.404534019120615,False,0.007859554974375552,0.011032611182868883,0.00012171850951236352,5.658329263840402,-0.0007984604950398944,1.1250993664021647,ClassicalELM,DLinear,HardRejectSR
ExchangeRate,0,2024,DLinear_LegacyPersist[ClassicalELM],0.7408785941850585,,2.9288446078138253,5.404534019120615,False,0.007906459570585667,0.011026719877250093,0.00012158855125134232,5.692097288901566,-0.0010708622196622761,1.1318137836496303,ClassicalELM,DLinear,LegacyPersist
ExchangeRate,0,2024,PatchTST_NaiveKD[ClassicalELM],1.0,,3.009430250972045,5.404534019120615,False,0.009965623655795789,0.013277253935388639,0.00017628547206479308,7.1745512497658455,-0.006748781090971535,1.4265841892440094,ClassicalELM,PatchTST,NaiveKD
ExchangeRate,0,2024,PatchTST_SoftSR[ClassicalELM],0.7190142655121379,attenuate,3.211657479268806,5.404534019120615,False,0.012092735239891218,0.015314120944065143,0.00023452230028945465,8.705922652215682,-0.009775007285795521,1.7310813145055595,ClassicalELM,PatchTST,SoftSR
ExchangeRate,0,2024,PatchTST_HardRejectSR[ClassicalELM],0.0,,3.024856036108334,5.404534019120615,False,0.010403010898046216,0.013814262011425445,0.00019083383492031218,7.48943943879498,-0.007773934113233054,1.4891963995705162,ClassicalELM,PatchTST,HardRejectSR
ExchangeRate,0,2024,PatchTST_LegacyPersist[ClassicalELM],0.7408785941850585,,3.2102048658457147,5.404534019120615,False,0.010986100687946612,0.014329536518604443,0.00020533561683801834,7.909223260194116,-0.007823120387355945,1.5726660050776178,ClassicalELM,PatchTST,LegacyPersist
ExchangeRate,0,2024,N-HiTS_NaiveKD[ClassicalELM],1.0,,3.3892331197799956,5.404534019120615,False,0.009330474372128745,0.013096299375824592,0.00017151305734122363,6.717288238005304,-0.005224108724624229,1.335662240233613,ClassicalELM,N-HiTS,NaiveKD
ExchangeRate,0,2024,N-HiTS_SoftSR[ClassicalELM],1.0,accept,3.3892331197799956,5.404534019120615,False,0.009330474372128745,0.013096299375824592,0.00017151305734122363,6.717288238005304,-0.005224108724624229,1.335662240233613,ClassicalELM,N-HiTS,SoftSR
ExchangeRate,0,2024,N-HiTS_HardRejectSR[ClassicalELM],0.0,,3.52389658701974,5.404534019120615,False,0.008830824583556088,0.012825189925950147,0.00016448549663669314,6.357575375181674,-0.0031892678842054887,1.2641371141445579,ClassicalELM,N-HiTS,HardRejectSR
ExchangeRate,0,2024,N-HiTS_LegacyPersist[ClassicalELM],0.7408785941850585,,3.387499510367348,5.404534019120615,False,0.00978600083636033,0.01371263505719472,0.00018803636021180566,7.045235396771773,-0.005973805075553274,1.4008710895841572,ClassicalELM,N-HiTS,LegacyPersist
ExchangeRate,1,42,DLinear_NS,,,5.428653657373072,4.27867925388167,False,0.006016466613165433,0.007743483605776787,5.996153835293388e-05,4.480318120928857,-0.002641343349516228,0.789918803812986,,,
ExchangeRate,1,42,PatchTST_NS,,,5.9750409511338445,4.27867925388167,True,0.039398386972183584,0.05033868384377225,0.0025339830911232574,29.33903209910289,-0.03860517630516206,5.172724908192331,,,
ExchangeRate,1,42,N-HiTS_NS,,,5.82077760562643,4.27867925388167,False,0.007313502998485597,0.009256597081568837,8.56845895305087e-05,5.446189951404549,-0.003583986899277982,0.9602103546298826,,,
ExchangeRate,1,42,DLinear_NaiveKD[QELM],1.0,,6.411805902951873,4.27867925388167,False,0.010346088658676639,0.012247270820610561,0.0001499956425533789,7.7044836244536965,-0.009507816331946936,1.3583670454551284,QELM,DLinear,NaiveKD
ExchangeRate,1,42,DLinear_SoftSR[QELM],0.0,reject,5.428653657373072,4.27867925388167,False,0.006016466613165433,0.007743483605776787,5.996153835293388e-05,4.480318120928857,-0.002641343349516228,0.789918803812986,QELM,DLinear,SoftSR
